Date,Open,High,Low,Close,Volume,Bitcoin,BTC,Blockchain,Cryptocurrency,Iota
9/12/2017 23:59,14497.97,14635.69,13993.0,14607.49,793.125,31,36,51,77,68
10/12/2017 0:59,14601.01,14622.06,14029.86,14164.81,590.0880000000001,30,36,52,75,69
10/12/2017 1:59,14100.26,14165.89,13482.42,13753.41,814.3939999999999,29,36,53,74,77
10/12/2017 2:59,13759.42,14050.0,13465.0,13465.0,670.05,29,37,54,66,87
10/12/2017 3:59,13465.0,13617.24,13085.9,13110.46,1013.547,28,37,55,59,100
10/12/2017 4:59,13106.32,13617.24,13085.9,13617.09,859.533,27,35,59,57,100
10/12/2017 5:59,13617.09,13625.93,13085.9,13364.75,533.238,26,33,58,54,87
10/12/2017 6:59,13351.05,13890.95,13260.0,13752.4,683.947,28,35,58,53,84
10/12/2017 7:59,13752.4,13798.95,13150.0,13469.31,408.154,29,34,56,51,70
10/12/2017 8:59,13473.26,13475.0,13011.0,13221.34,570.882,27,31,53,48,68
10/12/2017 9:59,13289.69,13599.0,13180.02,13470.11,454.75800000000004,27,30,56,49,62
10/12/2017 10:59,13470.1,13793.0,13407.32,13584.99,508.87300000000005,28,30,61,51,61
10/12/2017 11:59,13583.79,13750.0,13430.0,13615.36,422.833,28,29,60,53,64
10/12/2017 12:59,13615.3,13753.41,13441.29,13669.0,325.866,27,28,56,54,60
10/12/2017 13:59,13669.0,14745.52,13653.81,14745.5,1731.6989999999998,28,27,55,55,57
10/12/2017 14:59,14745.52,15192.32,14599.53,14804.68,1545.474,28,27,57,56,57
10/12/2017 15:59,14804.65,15192.32,14454.98,15014.72,1136.985,33,31,59,59,59
10/12/2017 16:59,15005.03,15187.22,14765.0,14765.0,492.899,37,34,62,63,61
10/12/2017 17:59,14800.99,15050.0,14758.67,14910.2,325.158,38,37,63,68,63
10/12/2017 18:59,14940.0,15100.0,14811.0,14930.55,417.028,45,45,65,75,64
10/12/2017 19:59,14930.55,15299.21,14900.0,15185.0,612.39,52,52,66,81,57
10/12/2017 20:59,15185.0,15282.01,15010.12,15025.0,334.392,52,54,61,81,51
10/12/2017 21:59,15028.99,15090.0,14029.86,14120.0,1553.69,50,53,62,82,46
10/12/2017 22:59,14120.0,14599.53,14105.0,14259.6,651.283,47,49,62,83,41
10/12/2017 23:59,14255.36,15385.0,14250.0,14691.0,1816.44,45,49,62,85,39
11/12/2017 0:59,14690.99,15000.0,14677.19,14910.0,344.026,45,52,64,85,40
11/12/2017 1:59,14909.99,15444.0,14842.01,15444.0,709.5189999999999,47,54,68,79,50
11/12/2017 2:59,15444.66,15749.72,15345.77,15749.71,547.43,43,53,70,70,58
11/12/2017 3:59,15748.42,15994.99,15652.67,15793.2,736.83,41,52,70,62,59
11/12/2017 4:59,15793.2,15894.4,15587.62,15809.15,367.175,43,53,76,58,54
